ts_open,ts_close,product_id,setup,side,entry,stop,target,exit_price,exit_reason,r_multiple,pnl_usd
1750239000,1750252500,BTC-USD,sim,short,104496.052664,105129.10209263125,104048.02186105313,104136.48516,target,0.5679927786641376,0.0
1750252500,1750254300,BTC-USD,sim,short,103763.91484,104445.52147514603,103207.21778728094,104815.05368000001,stop,-1.5421487787817834,-0.0
1750251600,1750255200,ETH-USD,sim,short,2472.663504,2505.2354569529844,2449.9468145705237,2553.2348880000004,stop,-2.4736430178534428,-0.0
1750339800,1750347900,ETH-USD,sim,short,2510.071432,2532.104159394784,2494.2437609078243,2502.1199759999995,target,0.3608929506332118,0.0
1750339800,1750351500,BTC-USD,sim,short,104330.93381599999,104884.31244334225,104067.85633498663,104290.21208000003,target,0.0735874751714564,0.0
1750347900,1750354200,ETH-USD,sim,short,2485.320024,2511.7355682919233,2466.696647562115,2533.433872,stop,-1.821421791210686,-0.0
1750351500,1750354200,BTC-USD,sim,short,103777.48792,104478.61830880622,103366.69753679067,105209.17723999999,stop,-2.0419729951195627,-0.0
1750393800,1750400100,BTC-USD,sim,short,104178.114392,104690.95594080862,103871.71608878706,104856.14312,stop,-1.3221017867509353,-0.0
1750393800,1750402800,ETH-USD,sim,short,2504.2327920000002,2523.1005239299966,2487.8742141050056,2531.881064,stop,-1.465373374106723,-0.0
1750427100,1750429800,BTC-USD,sim,short,105333.36119999998,106152.91045535292,104985.63431697062,105311.93466399999,target,0.026144293170972194,0.0
1750427100,1750430700,ETH-USD,sim,short,2523.965664,2555.017997636835,2509.1480035447476,2503.49708,target,0.6591641143427417,0.0
1750429800,1750430700,BTC-USD,sim,short,104474.72533600002,105494.9192518848,103990.94612217281,104532.017736,target,-0.05615834314233167,-0.0
1750430700,1750439700,ETH-USD,sim,short,2476.7029199999997,2514.147143880459,2454.029284179311,2457.85956,target,0.5032380978213671,0.0
1750430700,1750531500,BTC-USD,sim,short,103324.822264,104635.74001953147,102867.43997070279,103040.75235999998,target,0.21669544317435202,0.0
1750439700,1750540500,ETH-USD,sim,short,2378.5404399999998,2451.8476335230066,2367.72854971549,2393.281808,target,-0.2010903335888035,-0.0
1750531500,1750540500,BTC-USD,sim,short,102327.64764,103103.16376649245,102055.75435026131,102466.802184,target,-0.17943475222027974,-0.0
1750540500,1750542300,ETH-USD,sim,short,2286.2381920000003,2375.1043557533058,2286.743466370042,2298.021416,target,-0.13259516898591786,-0.0
1750540500,1750551300,BTC-USD,sim,short,101238.657816,102456.94215245475,100946.41177131787,103030.92484,stop,-1.4711401684893763,-0.0
1750583700,1750598100,ETH-USD,sim,short,2243.96916,2283.6667269192353,2217.7499096211477,2248.0971839999997,target,-0.10398682640671945,-0.0
1750585500,1750598100,BTC-USD,sim,short,101950.46919199999,102784.01132267111,101404.63301599333,101803.06065600002,target,0.17684593324789527,0.0
1750598100,1750601700,BTC-USD,sim,short,100373.57934400001,101710.168032652,100155.54795102202,100221.838704,target,0.11352829878655919,0.0
1750598100,1750623300,ETH-USD,sim,short,2144.8628160000003,2235.7567948143237,2137.5648077785145,2148.654632,target,-0.04171691072899097,-0.0
1750601700,1750631400,BTC-USD,sim,short,98899.92129600001,100471.89032598127,98194.3645110281,101345.373416,stop,-1.5556617677316174,-0.0
1750674600,1750682700,BTC-USD,sim,short,101037.310616,101703.40753055461,100552.33870416807,101951.26409599998,stop,-1.3721028577517145,-0.0
1750695300,1750698000,BTC-USD,sim,short,99791.25799199998,101188.00392244791,99005.51911632811,101978.535384,stop,-1.5659808590232105,-0.0
1750694400,1750698900,ETH-USD,sim,short,2217.110328,2264.984017972617,2179.623973041075,2298.9663279999995,stop,-1.709832687783623,-0.0
1750752000,1750756500,ETH-USD,sim,short,2378.0342079999996,2414.3728470685733,2349.66572939714,2459.4964480000003,stop,-2.241752638184262,-0.0
1750825800,1750901400,ETH-USD,sim,short,2426.576944,2456.7872665858213,2402.4941001212687,2479.49168,stop,-1.7515448850200197,-0.0
1750931100,1750942800,ETH-USD,sim,short,2458.1531920000007,2485.8636170093637,2433.1045744859553,2442.685776,target,0.5581803958176254,0.0
1750928400,1750969800,BTC-USD,sim,short,107024.75512799999,107839.04988895584,106662.90016656624,108255.36554400001,stop,-1.5112591594663984,-0.0
1750942800,1750969800,ETH-USD,sim,short,2421.754224,2454.9752380942596,2398.08714285861,2467.7265439999996,stop,-1.3838325305049424,-0.0
1750973400,1750994100,ETH-USD,sim,short,2390.9109519999997,2440.0829996071193,2368.150500589321,2450.3339840000003,stop,-1.2084717820739441,-0.0
1751028300,1751047200,ETH-USD,sim,short,2421.74032,2448.948737552839,2403.701893670742,2409.657368,target,0.44408874483547545,0.0
1751049000,1751054400,ETH-USD,sim,short,2385.4204399999994,2414.6735265705447,2360.9897101441825,2427.7308160000002,stop,-1.4463559562498545,-0.0
1751073300,1751086800,ETH-USD,sim,short,2409.044216,2426.9940463724292,2393.2089304413566,2435.1134879999995,stop,-1.4523408555459971,-0.0
1751162400,1751179500,ETH-USD,sim,short,2423.2224,2437.6135839562116,2414.2046240656823,2442.05024,stop,-1.308289856990775,-0.0
1750973400,1751185800,BTC-USD,sim,short,106646.700656,107596.96323301872,106133.7551504719,107957.94042399999,stop,-1.3798709953555925,-0.0
1751207400,1751235300,ETH-USD,sim,short,2432.9278879999997,2452.2400398711197,2421.98994019332,2499.0482480000005,stop,-3.423769678348439,-0.0
1751211900,1751236200,BTC-USD,sim,short,107561.344704,108100.86242017729,107287.13136973405,108456.283552,stop,-1.6587756456655625,-0.0
1751261400,1751265000,BTC-USD,sim,short,108090.47092800001,108542.73359446666,107839.24960830002,108117.764104,target,-0.060348063246570896,-0.0
1751265000,1751275800,ETH-USD,sim,short,2473.147584,2500.2187385985235,2460.346892102215,2471.7080000000005,target,0.05317778356146635,0.0
1751276700,1751289300,ETH-USD,sim,short,2443.8380399999996,2471.7091613773973,2423.5612579339036,2482.1293840000003,stop,-1.373871667433279,-0.0
1751265000,1751292900,BTC-USD,sim,short,107504.99589600001,108118.18480497855,107351.17279253218,107647.62699199999,target,-0.2326054726553681,-0.0
1751294700,1751296500,ETH-USD,sim,short,2423.0687199999998,2461.62531070377,2405.3120339443444,2478.94576,stop,-1.4492214944340571,-0.0
1751294700,1751297400,BTC-USD,sim,short,106487.966232,107308.51419088135,106127.12871367799,107597.30092,stop,-1.3519437541619679,-0.0
1751343300,1751358600,ETH-USD,sim,short,2472.207736,2492.694082395011,2455.533876407484,2461.179168,target,0.5383374754751538,0.0
1751345100,1751365800,BTC-USD,sim,short,106737.734584,107223.5931629622,106462.7852555567,106584.15500799999,target,0.3160993397051171,0.0
1751365800,1751377500,BTC-USD,sim,short,106215.86499199999,106710.9833518337,105933.54997224943,107188.69048000002,stop,-1.964834203132291,-0.0
1751372100,1751380200,ETH-USD,sim,short,2434.536088,2458.4949809122077,2418.232528631688,2430.074304,target,0.18622663477602514,0.0
1751380200,1751434200,ETH-USD,sim,short,2405.685696,2441.811744373116,2381.982383440326,2446.823944,stop,-1.1387419840420168,-0.0
1751380200,1751436000,BTC-USD,sim,short,105602.856056,106682.20684812669,105145.26472780996,106952.265048,stop,-1.2502042911750724,-0.0
1751459400,1751461200,ETH-USD,sim,short,2425.837536,2447.914372579823,2413.953441130265,2458.8098159999995,stop,-1.4935237610144847,-0.0
1751498100,1751523300,BTC-USD,sim,short,108823.42017599999,109482.2914769458,108307.2627845813,109670.96935200001,stop,-1.2863652958982517,-0.0
1751501700,1751523300,ETH-USD,sim,short,2559.3348079999996,2593.5732836317598,2532.1150745523596,2606.9996880000003,stop,-1.3921437540807466,-0.0
1751545800,1751549400,BTC-USD,sim,short,108300.276584,109501.40232638358,108164.82151042462,110664.172296,stop,-1.9680668131456058,-0.0
1751545800,1751549400,ETH-USD,sim,short,2552.700928,2605.506980170248,2541.964529744628,2648.603984,stop,-1.8161375838285787,-0.0
1751588100,1751604300,BTC-USD,sim,short,109363.83321599998,109876.49081419436,109034.58877870845,109174.6756,target,0.3689745683399834,0.0
1751596200,1751613300,ETH-USD,sim,short,2564.450104,2591.7953314532087,2549.4820028201866,2555.338384,target,0.3332106129155891,0.0
1751604300,1751635800,BTC-USD,sim,short,108876.8244,109341.45226783311,108552.19659825033,108656.50433600001,target,0.47418607288342796,0.0
1751613300,1751637600,ETH-USD,sim,short,2540.621616,2565.9879455836062,2520.968081624591,2526.357032,target,0.5623432413816338,0.0
1751635800,1751637600,BTC-USD,sim,short,108154.335664,108751.34515854754,107886.53226217869,108126.774488,target,0.04616538974960648,0.0
1751637600,1751644800,ETH-USD,sim,short,2503.722968,2533.639918247613,2487.1401226285802,2498.738464,target,0.1666113677612486,0.0
1751644800,1751667300,ETH-USD,sim,short,2472.421536,2507.53981569694,2452.64027645459,2521.4548160000004,stop,-1.39623240156245,-0.0
1751637600,1751668200,BTC-USD,sim,short,107484.445512,108227.29751047397,107173.07873428904,108405.10283199999,stop,-1.239354975003471,-0.0
1751704200,1751715000,BTC-USD,sim,short,107845.22216,108245.61566223034,107624.8265066545,108377.17391999997,stop,-1.3285724094841873,-0.0
1751730300,1751742000,ETH-USD,sim,short,2502.4731440000005,2519.3038144075094,2492.4692783887363,2495.041943999999,target,0.4415272725372814,0.0
1751742000,1751743800,ETH-USD,sim,short,2484.818056,2502.7999299767675,2470.6251050348483,2508.682696,stop,-1.3271497748695615,-0.0
1751733000,1751744700,BTC-USD,sim,short,107835.23292,108177.10476787793,107693.96784818312,108300.099512,stop,-1.3597685649916036,-0.0
1751771700,1751782500,ETH-USD,sim,short,2505.9165199999998,2519.925003495504,2496.6124947567437,2529.1670240000003,stop,-1.659744540332471,-0.0
1751775300,1751805000,BTC-USD,sim,short,107898.578312,108203.45784048087,107793.83823927869,108347.763912,stop,-1.4733216173554182,-0.0
1751795100,1751805000,ETH-USD,sim,short,2501.9186,2517.090899771031,2494.363650343453,2525.9057679999996,stop,-1.5809843176048233,-0.0
1751826600,1751832000,BTC-USD,sim,short,108226.866168,108787.59500912197,107908.70748631703,109050.300392,stop,-1.4685069923501333,-0.0
1751826600,1751832000,ETH-USD,sim,short,2521.3220239999996,2545.394808360272,2503.7077874595916,2554.2483119999997,stop,-1.3677806234304601,-0.0
1751869800,1751893200,BTC-USD,sim,short,108580.79465599998,109179.77528244634,108309.53707633047,108467.67449599999,target,0.18885445539551585,0.0
1751890500,1751895900,ETH-USD,sim,short,2540.88504,2566.110687086015,2525.7089693709772,2579.08296,stop,-1.5142493617607617,-0.0
1751893200,1751912100,BTC-USD,sim,short,108093.565504,108604.89895294997,107794.20157057502,107912.618816,target,0.3538721911730463,0.0
1751912100,1751914800,BTC-USD,sim,short,107184.42118399999,108151.5994256336,106643.90086154961,108366.12052800001,stop,-1.221801001234354,-0.0
1751939100,1751952600,BTC-USD,sim,short,107481.21676,108107.30403931507,107067.9189410274,108278.559656,stop,-1.2735331356233168,-0.0
1751990400,1751994000,BTC-USD,sim,short,107960.568312,108652.78222405828,107447.97666391259,109111.29271999998,stop,-1.6623826651769302,-0.0
1752030000,1752039000,ETH-USD,sim,short,2590.8466,2614.4687527905403,2573.29687081419,2659.3941520000008,stop,-2.9018334022228056,-0.0
1752029100,1752058800,BTC-USD,sim,short,108491.685304,108950.49627761958,108182.68058357063,109179.176632,stop,-1.4984195399171896,-0.0
1752148800,1752153300,ETH-USD,sim,short,2762.833736,2788.227500910549,2743.483748634176,2795.9569439999996,stop,-1.3043835018823595,-0.0
1752143400,1752158700,BTC-USD,sim,short,110819.54916000001,111288.18169343073,110554.72745985392,111552.89963999999,stop,-1.5648731739372421,-0.0
1752156900,1752164100,ETH-USD,sim,short,2745.0471359999997,2791.2871741467525,2728.269238779871,2829.8967759999996,stop,-1.8349820502031413,-0.0
1752248700,1752255900,ETH-USD,sim,short,2925.473784,2992.869709690175,2889.495435464737,3003.125952,stop,-1.1521789663810473,-0.0
1752240600,1752263100,BTC-USD,sim,short,117050.39336,118117.18739669185,116407.46890496222,118478.39284799999,stop,-1.3385896798113388,-0.0
1752323400,1752381900,BTC-USD,sim,short,117294.30182400001,117912.38345480252,116969.47481779623,118074.85420799998,stop,-1.2628629376778377,-0.0
1752271200,1752415200,ETH-USD,sim,short,2946.873976,2993.691642822572,2903.2875357661424,3005.5473119999997,stop,-1.2532306708567542,-0.0
1752442200,1752459300,ETH-USD,sim,short,2936.470368,2987.5063861804747,2923.840420729288,3021.0834320000004,stop,-1.657908806693924,-0.0
1752491700,1752506100,BTC-USD,sim,short,121216.10144,122225.66900619458,120485.12149070812,120680.20892,target,0.530813922657956,0.0
1752506100,1752543900,BTC-USD,sim,short,120054.59108,121294.06131493187,118977.4080276022,119153.66504,target,0.7268637960067782,0.0
1752505200,1752545700,ETH-USD,sim,short,3007.769392,3056.00202405558,2964.7719639166303,2978.335376,target,0.6102510840810529,0.0
1752543900,1752551100,BTC-USD,sim,short,117858.93496,119355.02897648675,117233.20653526988,117469.788432,target,0.2601083379197139,0.0
1752545700,1752583500,ETH-USD,sim,short,2947.604624,2994.9981447484206,2914.9277828773684,3016.8299919999995,stop,-1.4606504624855596,-0.0
1752590700,1752597000,BTC-USD,sim,short,115267.42861599999,117187.18488998742,114161.04766501885,118154.90708799999,stop,-1.5040859671225713,-0.0
1752716700,1752732900,ETH-USD,sim,short,3317.42804,3389.1296887983253,3266.1804668025115,3463.570927999999,stop,-2.0382081925487365,-0.0
1752759000,1752763500,ETH-USD,sim,short,3358.4735199999996,3425.755416183507,3319.1168757247397,3437.057688,stop,-1.1679838479234697,-0.0
1752705900,1752776100,BTC-USD,sim,short,118405.609496,119531.84306918157,117485.06039622765,120101.69064,stop,-1.5059763661712091,-0.0
1752822900,1752827400,BTC-USD,sim,short,119431.29505599999,120480.68038121826,118685.05442817257,118984.46148,target,0.4258050548849134,0.0
1752827400,1752835500,BTC-USD,sim,short,118044.23852,119285.34107715613,117357.86338426582,119608.03751200002,stop,-1.2600078720193117,-0.0
1752849000,1752981300,ETH-USD,sim,short,3548.448288,3639.038353576863,3484.2924696347054,3660.4719039999995,stop,-1.2365993476950405,-0.0
1752848100,1753078500,BTC-USD,sim,short,117214.72392000002,118802.17461961234,116753.2380705815,119246.84997600003,stop,-1.2801191599186545,-0.0
1753098300,1753104600,BTC-USD,sim,short,117822.88127999999,118635.58619001032,117308.24571498451,119011.86316,stop,-1.462993351405851,-0.0
1753123500,1753148700,ETH-USD,sim,short,3721.5683280000003,3792.4359945214032,3660.3210082178957,3818.1574639999994,stop,-1.3629507043360596,-0.0
1753119000,1753167600,BTC-USD,sim,short,117220.635848,118252.71700055804,116352.64949916296,118698.60495999998,stop,-1.4320280031631216,-0.0
1753158600,1753200000,ETH-USD,sim,short,3669.6094879999996,3736.293854126594,3615.9092188101085,3761.36392,stop,-1.375951176109443,-0.0
1753236000,1753262100,BTC-USD,sim,short,118868.54956000001,119819.17782451508,118241.35826322739,118281.350616,target,0.6176956502545827,0.0
1753251300,1753264800,ETH-USD,sim,short,3689.623496,3734.9233965142844,3652.3149052285735,3656.8741919999993,target,0.7229442808527615,0.0
1753262100,1753269300,BTC-USD,sim,short,117807.68938400001,118504.58467129225,117354.42299306164,118986.07884000002,stop,-1.6909132225281571,-0.0
1753264800,1753270200,ETH-USD,sim,short,3628.605808,3677.1160540790106,3591.175918881484,3685.5024080000003,stop,-1.1728779917407643,-0.0
1753277400,1753281900,BTC-USD,sim,short,117293.471256,118236.0677022689,116751.34844659663,118594.323288,stop,-1.3800731343187056,-0.0
1753274700,1753289100,ETH-USD,sim,short,3622.90684,3677.383062628339,3587.550406057491,3588.64312,target,0.6289665168923771,0.0
1753289100,1753311600,ETH-USD,sim,short,3556.65688,3623.914171762277,3495.7537423565846,3640.86764,stop,-1.2520688507299036,-0.0
1753332300,1753338600,ETH-USD,sim,short,3596.34076,3646.8002166137885,3558.6746750793177,3563.374848,target,0.6533148434854907,0.0
1753338600,1753343100,ETH-USD,sim,short,3511.245152,3581.794012908523,3470.5839806372155,3610.344896,stop,-1.4046965850872801,-0.0
1753331400,1753344000,BTC-USD,sim,short,117624.588984,118536.41356291134,117057.92965563298,119168.80049599998,stop,-1.6935401257154803,-0.0
1753394400,1753404300,BTC-USD,sim,short,118325.891472,119007.8037805432,117780.56932918522,117901.92482399999,target,0.6217319187356501,0.0
1753405200,1753410600,BTC-USD,sim,short,117373.585,118105.23496756972,116842.14754864541,117056.95239200002,target,0.43276515005082167,0.0
1753401600,1753411500,ETH-USD,sim,short,3669.650624,3728.1330078712626,3624.6004881931053,3638.1835360000005,target,0.5380609666881553,0.0
1753410600,1753414200,BTC-USD,sim,short,116286.527608,117232.39924247246,115830.75113629132,115886.271976,target,0.4231606249861141,0.0
1753411500,1753431300,ETH-USD,sim,short,3595.656464,3665.586477406211,3543.9202838906835,3684.222824,stop,-1.2664999717007581,-0.0
1753414200,1753437600,BTC-USD,sim,short,115018.668024,116146.35728773921,114411.63906839119,116507.30682400001,stop,-1.3200788975005007,-0.0
1753453800,1753461900,BTC-USD,sim,short,114659.57860800001,116015.47407464612,113684.26388803084,116466.384624,stop,-1.332555540191632,-0.0
1753453800,1753477200,ETH-USD,sim,short,3612.2270239999993,3693.988219681062,3562.067670478406,3735.1881040000007,stop,-1.5039051101900782,-0.0
1753542000,1753559100,ETH-USD,sim,short,3714.180216,3751.0979746886323,3685.1780379670518,3761.4216880000004,stop,-1.2796408470633112,-0.0
1753604100,1753624800,BTC-USD,sim,short,117908.043216,118329.20774964345,117668.0133755348,118565.326056,stop,-1.5606319798913817,-0.0
1753686000,1753712100,BTC-USD,sim,short,118479.431256,119326.5166315665,118225.05005265023,118445.88064,target,0.039607124580040926,0.0
1753701300,1753712100,ETH-USD,sim,short,3861.234224,3899.5223281832386,3825.0165077251418,3819.398,target,1.0926689866852715,0.0
1753712100,1753767900,BTC-USD,sim,short,117755.71936000002,118782.41586287368,117078.37620568949,118976.73570400002,stop,-1.1892670721897414,-0.0
1753712100,1753772400,ETH-USD,sim,short,3750.6020000000003,3828.9430550842862,3719.08541737357,3851.9430479999996,stop,-1.293587990243022,-0.0
1753785000,1753792200,BTC-USD,sim,short,118270.970696,118958.42347553278,117825.81478670085,119306.521144,stop,-1.5063586603050823,-0.0
1753797600,1753806600,ETH-USD,sim,short,3782.8922079999998,3852.845174384381,3745.082238423428,3758.709752,target,0.3456959332806626,0.0
1753800300,1753886700,BTC-USD,sim,short,117411.728864,118443.93410630139,116884.52384054793,119173.16964,stop,-1.7064830750837117,-0.0
1753867800,1753886700,ETH-USD,sim,short,3765.531016,3812.236017984141,3731.5959730237882,3844.2960639999997,stop,-1.6864370978240075,-0.0
1753901100,1753905600,BTC-USD,sim,short,115889.059456,117283.44051075907,115326.53923386139,117618.841176,stop,-1.2405373080021391,-0.0
1753901100,1753917300,ETH-USD,sim,short,3704.6594720000003,3787.662643094776,3663.9060353578357,3797.2761599999994,stop,-1.1158210798265358,-0.0
1753959600,1753966800,ETH-USD,sim,short,3835.342008,3868.0977019223556,3816.5784471164666,3826.0466079999997,target,0.2837796696365024,0.0
1753961400,1753973100,BTC-USD,sim,short,118172.57803999998,118644.70785004373,117914.06322493439,118153.42814399999,target,0.040560658515109003,0.0
1753966800,1753984800,ETH-USD,sim,short,3790.473392000001,3835.478854783991,3767.431717824014,3774.343968,target,0.35838813784486395,0.0
1753983900,1753992000,BTC-USD,sim,short,117366.34913599999,118400.30965708876,116714.73551436687,116885.618072,target,0.46494141139332784,0.0
1753984800,1754006400,ETH-USD,sim,short,3735.576032,3795.4949789087077,3694.157531636938,3681.5866560000004,target,0.9010401348050643,0.0
1753992000,1754006400,BTC-USD,sim,short,116259.561928,117296.35735475521,115486.93896786719,115650.363,target,0.5875787183075896,0.0
1754006400,1754013600,ETH-USD,sim,short,3635.0533439999995,3701.8056556120364,3593.091516581946,3727.752072,stop,-1.388696896951882,-0.0
1754029800,1754067600,ETH-USD,sim,short,3633.2126559999997,3687.4151779184654,3585.5772331223015,3587.787488,target,0.8380637356381817,0.0
1754006400,1754071200,BTC-USD,sim,short,114919.637,116049.78604069093,114137.82093896362,114395.13252,target,0.46410204416874234,0.0
1754071200,1754087400,ETH-USD,sim,short,3543.7755280000006,3614.9880545401743,3482.1179181897387,3498.2429040000006,target,0.6393906551583063,0.0
1754087400,1754103600,ETH-USD,sim,short,3434.017096,3523.9464357292572,3379.4053464061144,3536.0625200000004,stop,-1.1347289361538742,-0.0
1754115300,1754118900,ETH-USD,sim,short,3444.017352,3496.678293361118,3419.507559958323,3512.2086320000003,stop,-1.2949119069555608,-0.0
1754156700,1754208000,ETH-USD,sim,short,3399.84648,3463.209216977885,3363.061174533173,3475.8486479999997,stop,-1.1994773525412323,-0.0
1754233200,1754239500,ETH-USD,sim,short,3453.863736,3490.4563248136715,3424.515512779493,3504.446376,stop,-1.3823192520639986,-0.0
1754075700,1754245800,BTC-USD,sim,short,112991.935968,114294.19168662987,111883.81247005517,114562.134664,stop,-1.2057529665924878,-0.0
1754313300,1754314200,BTC-USD,sim,short,113931.58886399999,114544.73772707577,113655.19340938634,115232.75,stop,-2.1220966299650375,-0.0
1754358300,1754379000,BTC-USD,sim,short,114481.395,115120.52893164995,114069.20660252507,114397.315608,target,0.13155207044468006,0.0
1754358300,1754379000,ETH-USD,sim,short,3667.336104,3710.1863691043914,3634.3954463434125,3632.6082720000004,target,0.8104461411241211,0.0
1754379000,1754385300,BTC-USD,sim,short,113679.204392,114455.9367281076,113411.74490783858,114766.14539199999,stop,-1.3993765284022137,-0.0
1754379000,1754385300,ETH-USD,sim,short,3588.0717280000003,3642.548915935856,3562.0266260962167,3657.3429279999996,stop,-1.2715634309458683,-0.0
1754403300,1754424900,BTC-USD,sim,short,112774.32348800001,113966.02991309395,112180.68013035906,114179.64829599998,stop,-1.1792542008735012,-0.0
1754450100,1754456400,BTC-USD,sim,short,113235.919408,113873.94500026913,112784.68249959631,114292.99767200001,stop,-1.656796023244973,-0.0
1754402400,1754495100,ETH-USD,sim,short,3584.092496,3651.646036257806,3545.980945613291,3683.1219600000004,stop,-1.4659404025617664,-0.0
1754531100,1754554500,BTC-USD,sim,short,114464.98198399998,115127.41483282515,114240.17775076229,115391.812432,stop,-1.3991311717765407,-0.0
1754641800,1754659800,ETH-USD,sim,short,3879.916488,3923.611777939812,3844.307333090282,3962.70628,stop,-1.8947074642149906,-0.0
1754620200,1754667000,BTC-USD,sim,short,116613.01000800001,117292.60487704274,116014.19268443588,116206.372032,target,0.5983535110746161,0.0
1754667000,1754674200,BTC-USD,sim,short,115623.70796799999,116440.54829353132,115126.77755970301,116788.02056000002,stop,-1.4253857891292019,-0.0
1754695800,1754710200,ETH-USD,sim,short,4001.019728,4043.2911433542163,3967.1632849686757,4056.8213280000004,stop,-1.3200788176219584,-0.0
1754704800,1754716500,BTC-USD,sim,short,116282.837464,116708.39076178995,116039.08885731506,117283.25479199999,stop,-2.350862590409954,-0.0
1754747100,1754751600,ETH-USD,sim,short,4153.81732,4204.659143531258,4107.636284703113,4229.474287999999,stop,-1.4880852562946378,-0.0
1754764200,1754771400,BTC-USD,sim,short,116498.514608,116905.0587723555,116206.13684146677,117201.69509599998,stop,-1.7296533800078735,-0.0
1754774100,1754786700,BTC-USD,sim,short,116192.86948,116769.84244901215,115940.61132648177,116951.73912,stop,-1.3152602994543587,-0.0
1754811000,1754818200,ETH-USD,sim,short,4151.484375999999,4220.101351028469,4109.2979734572955,4231.72824,stop,-1.169446248056068,-0.0
1754833500,1754835300,ETH-USD,sim,short,4152.950887999999,4203.49512733257,4113.857309001146,4229.135448,stop,-1.5072847273202115,-0.0
1754856000,1754862300,BTC-USD,sim,short,118010.52710400001,118705.81543563315,117747.20184655026,119050.499232,stop,-1.495742242009489,-0.0
1754897400,1754910000,ETH-USD,sim,short,4264.820368,4316.805575198789,4226.766637201817,4239.2253279999995,target,0.49235237059123327,0.0
1754898300,1754910900,BTC-USD,sim,short,121245.732344,122153.03893435067,120575.61659847401,120803.61439999999,target,0.487286159609111,0.0
1754910900,1754915400,BTC-USD,sim,short,120182.38560000001,121104.91296033464,119575.13055949804,120004.80948000001,target,0.19248873002052283,0.0
1754910900,1754919000,ETH-USD,sim,short,4174.5148,4232.422387203085,4136.366419195372,4300.854759999999,stop,-2.181751409481415,-0.0
1754915400,1754926200,BTC-USD,sim,short,119118.89052000002,120298.24456228942,118457.25815656589,120624.861744,stop,-1.2769458279691304,-0.0
1754941500,1754982900,ETH-USD,sim,short,4227.855424,4311.947981392847,4171.3780279107295,4323.100751999999,stop,-1.1326249427169952,-0.0
1754996400,1755000900,ETH-USD,sim,short,4245.295479999999,4298.750415540076,4206.624376689886,4327.854695999999,stop,-1.5444638584982182,-0.0
1754940600,1755013500,BTC-USD,sim,short,118891.14413599999,119836.94474057034,118153.5328891445,120217.044008,stop,-1.4018809732124513,-0.0
1755046800,1755073800,BTC-USD,sim,short,119061.04101599999,119874.91780178134,118543.823297328,120097.70800000001,stop,-1.2737394678296265,-0.0
1755146700,1755151200,BTC-USD,sim,short,122835.359072,123670.77856761694,122106.10714857458,122121.211272,target,0.8548373646375402,0.0
1755151200,1755174600,BTC-USD,sim,short,121481.96872799999,122471.47763964249,120796.75854053626,121400.33137600002,target,0.08250289718408461,0.0
1755167400,1755174600,ETH-USD,sim,short,4664.9781840000005,4759.009767181353,4632.785349227972,4726.901872,target,-0.6585413741314114,-0.0
1755174600,1755187200,BTC-USD,sim,short,117740.608624,120658.41206300835,117938.5569054875,118088.56452,target,-0.11925268554699373,-0.0
1755174600,1755206100,ETH-USD,sim,short,4515.278128,4695.105388629156,4510.066917056267,4529.048704000001,target,-0.07657668782709663,-0.0
1755207000,1755213300,ETH-USD,sim,short,4444.3906560000005,4551.923234983603,4357.565147524597,4585.284744,stop,-1.3102455956299899,-0.0
1755187200,1755225000,BTC-USD,sim,short,117260.23548,118935.99050639982,115782.01424040027,119184.605776,stop,-1.1483601515039494,-0.0
1755262800,1755269100,BTC-USD,sim,short,118259.21072,119082.40232863114,117796.0215070533,117827.652592,target,0.524249911533512,0.0
1755264600,1755270000,ETH-USD,sim,short,4530.863272,4615.531082932184,4488.353375601724,4507.173255999999,target,0.2797995571064801,0.0
1755269100,1755405900,BTC-USD,sim,short,117078.827408,118115.78286691499,116459.42569962754,118454.93868000002,stop,-1.327068834219653,-0.0
1755270900,1755420300,ETH-USD,sim,short,4404.269536,4504.7987534564345,4338.001869815349,4571.365736,stop,-1.662165529861134,-0.0
1755449100,1755456300,ETH-USD,sim,short,4502.713903999999,4551.326562123928,4473.310156814108,4518.252912000002,target,-0.3196494205354651,-0.0
1755456300,1755468900,ETH-USD,sim,short,4426.527088,4513.216624365711,4411.150063451434,4537.153023999999,stop,-1.2761163646476232,-0.0
1755449100,1755476100,BTC-USD,sim,short,117652.603816,118208.43278538629,117409.80082192055,117541.389352,target,0.2000875631271972,0.0
1755476100,1755480600,BTC-USD,sim,short,116931.99064799999,117623.37202035758,116656.66696946362,116881.2454,target,0.07339689790448413,0.0
1755479700,1755485100,ETH-USD,sim,short,4386.227336,4462.124375270366,4346.388437094452,4358.648592,target,0.3633704853987437,0.0
1755480600,1755485100,BTC-USD,sim,short,116132.2546,117032.3884862635,115718.29227060475,115927.697632,target,0.22725171346357148,0.0
1755485100,1755531900,BTC-USD,sim,short,115116.38236799999,116148.3904343134,114582.51434852988,116513.866448,stop,-1.3541406560824327,-0.0
1755485100,1755555300,ETH-USD,sim,short,4287.831408,4384.575432225513,4231.23685166173,4398.882999999999,stop,-1.1478909719646777,-0.0
1755562500,1755564300,BTC-USD,sim,short,115672.40713600001,116472.70920684321,115237.38618973519,116982.28872800001,stop,-1.636733977983974,-0.0
