timestamp,open,high,low,close,volume
1780560000,63531.01,63833.24,63171,63539.98,607.09354696
1780563600,63539.98,63558.59,62615.9,63177.89,859.66662278
1780567200,63186.41,63194,62221.18,62343.18,1140.72381034
1780570800,62343.19,62766.32,62132.43,62478.12,1032.62793828
1780574400,62477.28,63896.24,62311.15,63699.08,1019.8350216
1780578000,63697.99,64188,62983.15,64176,1581.97129219
1780581600,64173.18,64443.41,63721.47,63887.09,1148.75047036
1780585200,63887.09,64336.81,63613.28,63813.58,1318.34341552
1780588800,63813.58,63848.37,63358.67,63471.56,1094.56105738
1780592400,63471.57,63636.3,62857.79,63446.65,1585.04812545
1780596000,63446.65,64021.38,63053.45,63717.58,1418.2191261
1780599600,63717.7,64081.78,63444.75,63541.28,1154.82923256
1780603200,63541.27,63614.13,63088.42,63571.19,1495.00332844
1780606800,63571.11,63812.18,63049.24,63216.79,642.11943475
1780610400,63215.61,63704.99,63109.96,63660.85,861.85496211
1780614000,63657.99,63850,63298.87,63806.02,451.31644254
1780617600,63806.02,63906.02,63313.2,63345.93,455.16399805
1780621200,63345.92,63490.05,62969.7,63290.74,442.57049505
1780624800,63290.74,63383.84,62514.75,62544.28,517.26928222
1780628400,62548.37,62826.13,62260,62658.31,546.4910529
1780632000,62662.89,63575.7,62419.72,63542.46,667.26024651
1780635600,63542.46,63616.06,62208.9,62263.05,583.80489873
1780639200,62262.01,62568,61082.33,61881.79,1918.66864234
1780642800,61881.79,63067.7,61311.01,63049.15,951.24441094
1780646400,63044.53,63055.52,62229.36,62402.36,519.1099797
1780650000,62403.62,63202.7,62374.68,62803.3,450.91259434
1780653600,62802.3,62880,62311.06,62479.4,490.30228614
1780657200,62477.8,62581.09,61897.6,61898.07,559.68215657
1780660800,61897.6,62392.49,61552,61910.9,1048.12509574
1780664400,61912.41,62276.59,60669.01,60679.38,1525.01281692
1780668000,60679.37,61177.12,60292.85,60818.03,2061.90490504
1780671600,60818.03,61080,60010.01,60387.87,1957.8534888
1780675200,60387.86,61509.44,59750,61348.76,3410.64373894
1780678800,61342.99,61461.9,60600.84,60751.96,1141.28610053
1780682400,60751.96,60898.46,59085.22,59346.8,2239.50370107
1780686000,59350.01,60425,59073.01,60264.11,2129.13600082
1780689600,60264.11,61748.11,59904.72,61595.92,2158.90715956
1780693200,61596,61971.74,61412.81,61641.23,1365.16922397
1780696800,61641.22,61946.23,61199.11,61565.01,903.91804268
1780700400,61565.01,61747.45,60465.17,61032,688.77468787
1780704000,61031.98,61499.41,61022.13,61246.91,373.12933468
1780707600,61246.92,61355.26,60928.51,61025.82,305.53104767
1780711200,61025.81,61155,60646.03,60922.79,313.9102352
1780714800,60922.8,60943.6,60484.65,60663.77,338.52220308
1780718400,60663.77,60846.62,59448.45,60076.85,1228.86361667
1780722000,60076.86,61038.12,59596.68,60910.5,723.54914074
1780725600,60910.57,61240.35,60645.5,60759.38,359.29025353
1780729200,60757.18,61199.18,60692,60974.23,309.32883425
1780732800,60974.26,61458.59,60846.96,61236,318.9409484
1780736400,61234.53,61292,60846.96,60946.61,176.93125897
1780740000,60946.61,60946.61,60171.96,60555.94,504.58194648
1780743600,60554.02,60933.79,60514.91,60775.55,262.99475073
1780747200,60774.68,61150,60607.07,60997.95,489.03790613
1780750800,60997.96,61070.43,60669,60774.3,276.94235446
1780754400,60774.32,60986.6,60737.01,60763.52,283.2370077
1780758000,60763.53,60899.1,60356.84,60748.13,410.61670134
1780761600,60748.14,60939.35,60433.11,60750.32,376.23136528
1780765200,60754.12,60818.66,60466.61,60548.84,365.88729342
1780768800,60547.99,60717.08,60364.01,60603.98,309.60037643
1780772400,60602.1,60755.84,60500,60562.06,266.97740128
1780776000,60562.05,60728.26,60485,60682.68,339.08803061
1780779600,60682.67,60973.04,60669.39,60718.89,237.64268823
1780783200,60718.91,60787.73,60400,60511.01,305.88133331
1780786800,60509.99,60919.5,60509.17,60850.48,196.69937075
1780790400,60850.48,60959.87,60706.4,60750,209.10191596
1780794000,60750,61633.33,60725.13,61441.93,535.60633723
1780797600,61441.91,61536.89,61151.91,61470.95,285.11051397
1780801200,61469.99,61747.73,61377.68,61670.73,246.36061033
1780804800,61670.73,61880.97,61454.43,61855.48,210.25040903
1780808400,61855.48,62120.92,61614.05,61715.21,355.69432205
1780812000,61715.14,62242.61,61586.01,62076.26,349.04086578
1780815600,62076.26,62389.17,61960.66,62374.5,353.53370332
1780819200,62374.5,62937.69,62227.53,62824.21,507.42713494
1780822800,62824.22,62886,62371.83,62504.83,327.99467166
1780826400,62504.84,62544.61,62263.22,62345.37,163.51901327
1780830000,62345.37,62734.88,62334,62600.04,273.02177018
1780833600,62600.03,62622.96,61544.84,61870.71,697.16039781
1780837200,61870.71,61880.09,61626.57,61673.52,298.78082614
1780840800,61673.53,62286,61670.86,61870.71,382.84039793
1780844400,61870.71,62189.97,61639.1,62068.82,311.1623468
1780848000,62071.01,62300.57,61932,62054.07,276.70815888
1780851600,62054.07,62299.9,62011.56,62128.02,314.43533682
1780855200,62128.02,62267.81,61982.77,61998.25,239.87009867
1780858800,61998.26,62008.42,61146.42,61297.99,806.4604251
1780862400,61297.99,61939.61,61182.42,61838.92,599.09485832
1780866000,61838.9,61981.44,61621.13,61748.63,261.46715018
1780869600,61748.63,64234.45,61690.6,62834.46,1232.46157164
1780873200,62833.6,63426.55,62759,63302.73,556.06989669
1780876800,63302.03,63836,63114.23,63605.95,664.74689364
1780880400,63605.94,63623.39,62685.54,63182.45,642.12327158
1780884000,63186.01,63234,62878.43,63093.02,342.07194661
1780887600,63093.01,63418,62939.24,63090.02,218.06937171
1780891200,63091.59,63135.22,62617.63,62645.99,263.834053
1780894800,62646,62793.98,62365.43,62725,406.38557686
1780898400,62725,63107.05,62690.77,62953.68,244.23228182
1780902000,62953.68,63298,62762.81,63240,298.32405566
1780905600,63240.25,63240.25,62939.58,63086,205.51068583
1780909200,63086,63523.66,63069.56,63448.33,319.1212651
1780912800,63448.34,63505.42,63024.65,63108.69,409.01691743
1780916400,63106.31,63827.35,62995.26,63429.85,579.74610499
1780920000,63429.84,63893.24,62650.78,63825,820.97313413
1780923600,63829.57,63901.78,63303.55,63709.98,908.11696921
1780927200,63709.98,64060,63523.68,63943.28,1045.77674425
1780930800,63943.31,64200.02,63668.99,63742.93,826.77137526
1780934400,63742.94,64013.4,63428.46,63488.72,594.55868757
1780938000,63488.71,63625.57,63237,63520.5,516.12329394
1780941600,63520.5,63667.9,63304.26,63442.06,433.61650616
1780945200,63442.06,63567.86,63329.17,63352.53,416.66852213
1780948800,63352.99,63466.73,62711.03,63466.73,480.0233149
1780952400,63466.73,63835.79,63453.66,63701.76,446.41047417
1780956000,63701.76,63701.76,63188.68,63426.02,330.82331217
1780959600,63426.01,63575.7,62950.28,63062.98,342.61170657
1780963200,63062.97,63163.78,62391.6,62529.99,569.82355247
1780966800,62529.99,62857.1,62520.42,62740,200.69976853
1780970400,62740,62848.82,62512.95,62846.56,110.33071449
1780974000,62846.57,62949.5,62674.02,62842.08,161.43476562
1780977600,62842.86,63396.66,62714.49,63199.32,280.42140236
1780981200,63199.32,63490.49,63077,63306.18,126.14574273
1780984800,63306.18,63472.8,63189.8,63263.98,130.00059186
1780988400,63263.99,63408,62948.88,63158.51,195.17992104
1780992000,63158.51,63176.99,62714.7,62808.18,280.63284017
1780995600,62808.18,62920.55,62551.08,62681.91,300.26431333
1780999200,62681.91,62800.36,62553.79,62748.74,234.38910067
1781002800,62748.74,62776.37,62455.96,62673.3,322.59611944
1781006400,62673.29,62862.87,62387.01,62599.92,355.21607975
1781010000,62605.97,62701.29,62100,62232.22,868.91892384
1781013600,62232.18,62355.37,61090.87,61502.36,1324.08308879
1781017200,61503.96,61666.36,60970.02,61069.07,956.37799185
1781020800,61073.68,61434.92,60713.5,61338,1400.49501191
1781024400,61337.51,61838.27,61337.51,61637.72,656.70529563
1781028000,61637.76,61899.99,61535.81,61729.36,278.88861939
1781031600,61729.36,62055.89,61658.18,62044.83,582.88136609
1781035200,62044.84,62227.59,61900,62117.95,340.23794654
1781038800,62117.95,62130.14,61637.9,61714,834.37910447
1781042400,61716.58,61932.87,61614.19,61682.05,241.36959656
1781046000,61682.05,61843.05,61489.5,61685.8,466.85675326
1781049600,61685.81,61891.89,61400,61877.93,243.37154178
1781053200,61877.94,61936.64,61542.45,61670.6,195.51754075
1781056800,61670.61,61798.64,61190.65,61258.68,295.37561038
1781060400,61258.67,61550,61235.41,61503.97,167.99565235
1781064000,61503.97,61520.97,61140,61250.32,164.41667851
1781067600,61250.32,61350,61030.09,61306.28,144.16015713
1781071200,61306.28,61470.93,61094.65,61418.18,164.61662035
1781074800,61418.18,61750.69,61378.87,61641.08,193.07746364
1781078400,61641.08,61684.89,61112.32,61213.04,219.50353463
1781082000,61214.56,61379.4,60708.92,61289.11,405.28382135
1781085600,61289.1,61409.76,61097.03,61329.49,184.91054762
1781089200,61338.76,61388,60799.82,60977.48,378.15639881
1781092800,60977.47,61900.7,60900.9,61512.99,614.52648019
1781096400,61512.99,62427.42,61380.65,62091.92,736.12612795
1781100000,62094.55,62201.21,61750,62146.02,680.93982929
1781103600,62146.06,62809.04,61786.41,62580.66,956.92555371
1781107200,62580.66,62594.28,61868.84,62169.99,638.64738547
1781110800,62169.99,62310.63,61589.75,61914.59,608.78909323
1781114400,61914.6,62115,61528.79,61818.11,452.17463622
1781118000,61818.9,62007.64,61606.52,61882,367.818541
1781121600,61882.62,61892.18,61620.01,61738.38,197.05395027
1781125200,61738.38,61740.81,61113.3,61293.47,378.75752425
1781128800,61293.99,61516,61028.22,61320,420.73302374
1781132400,61319.2,61550,61100,61449.46,232.08033225
1781136000,61449.47,61922.01,61449.47,61762.03,334.98486501
1781139600,61762.03,62301.58,61756.93,62147.95,339.45993813
1781143200,62147.94,62243.48,61869,62066.99,221.81542785
1781146800,62066.99,62761.33,61929.8,62601,333.9637175
1781150400,62600,62778.96,62466.14,62649.94,150.3514061
1781154000,62649.95,62649.96,62479.68,62543.33,107.50329977
1781157600,62543.33,62924,62466.84,62686.01,213.28551671
1781161200,62686.02,62768.59,62525.54,62639.88,136.13087515
1781164800,62639.87,62971.17,62634.3,62886.41,192.41639765
1781168400,62886.4,62919.19,62715.29,62850,220.82402832
1781172000,62849.99,63143.17,62721.5,63067.15,353.54508866
1781175600,63067.14,63200,62965.95,63043.98,260.13999196
1781179200,63043.99,63126.56,62437.51,62939.17,916.23956814
1781182800,62939.15,63200.93,62595.9,63019.97,954.40458815
1781186400,63019.97,63040.09,62657,62657.76,492.10972259
1781190000,62657.76,62819.99,62467.14,62680.49,508.36231333
1781193600,62680.48,62767.77,62455.71,62493.8,368.7735414
1781197200,62493.79,63586.7,62255.87,63562,1143.55867577
1781200800,63561.98,63721.98,63230.15,63384.92,516.48513797
1781204400,63384.92,63866.82,63320,63548,707.87072734
1781208000,63541.49,63604.28,63202.84,63332,301.67261037
1781211600,63332.01,63539.39,63329,63464.01,176.37471481
1781215200,63464.01,63617.75,63395.58,63436.7,191.33047019
1781218800,63436.69,63634.1,63249.51,63563.42,307.64840757
1781222400,63563.44,63727.4,63455.16,63574.68,231.94773367
1781226000,63574.69,63579.46,63216.55,63350.46,224.99791475
1781229600,63350.45,63704.36,63350.09,63534.84,175.24130458
1781233200,63534.84,63564.71,63257.98,63430.5,175.8309088
1781236800,63430.5,63775.99,63332.32,63613.93,168.20256916
1781240400,63613.92,63635.38,63216.13,63268,189.12995003
1781244000,63268,63328.99,62739.81,62898.71,221.05083343
1781247600,62898.72,63127.67,62864.24,63014.82,250.30035154
1781251200,63016.91,63544.3,63012.02,63391.68,274.81195
1781254800,63391.69,63882.85,63354.01,63678.78,224.77624562
1781258400,63678.78,63776.35,63504.43,63617.69,295.22925438
1781262000,63617.69,63812.75,63605.02,63685.17,148.81113631
1781265600,63685.17,63697.91,63291.99,63388.3,246.32464637
1781269200,63388.3,63457.58,62964,63151.96,768.00559353
1781272800,63150.79,63957.13,63110.96,63950.72,900.62105952
1781276400,63950.71,64347.32,63501.11,63550.46,1024.54225248
1781280000,63552,63964.72,63460.13,63942.77,465.67570847
1781283600,63942.81,64082.8,63692.34,63823.2,513.83848757
1781287200,63823.21,63900,63630.93,63648,288.14651759
1781290800,63647.98,63789,63550,63552.05,487.21628567
1781294400,63552.05,63667.54,63342.03,63408.07,424.55163049
1781298000,63409.66,63597.86,63401.25,63435.97,164.34612518
1781301600,63435.97,63629.22,63430,63472.34,142.10633294
1781305200,63472.34,63546.07,63385.51,63538.43,174.16197214
1781308800,63538.44,63608.6,63466.32,63557.9,207.62003062
1781312400,63559.82,63804.99,63559.82,63796.97,142.2034124
1781316000,63796.97,63796.98,63525.66,63605.25,211.65763917
1781319600,63605.26,63685.16,63400.92,63494.14,151.76032958
1781323200,63494.14,63613.54,63445.63,63472.43,62.63566446
1781326800,63472.44,63567.06,63452.3,63551.17,106.21183753
1781330400,63551.17,63706,63510.63,63705.56,78.69176358
1781334000,63705.56,63849.74,63634.19,63806.37,272.62040802
1781337600,63806.37,63876.62,63723.46,63764.92,89.77920946
1781341200,63764.92,63825.52,63700.02,63705.45,87.52443725
1781344800,63709.24,63870.44,63681.83,63803.18,76.06735276
1781348400,63803.19,63937.47,63796.82,63923.41,196.34454268
1781352000,63923.41,64170.03,63877.6,64091.98,127.83424088
1781355600,64091.97,64211.5,64011.52,64061.62,194.88528068
1781359200,64062,64198.76,64042.79,64183.93,87.5578998
1781362800,64185.98,64310,64146.01,64258.02,204.55432273
1781366400,64258.02,64268.93,63871.78,63985.03,384.48336225
1781370000,63985.03,64084.97,63901.51,63932.63,165.53145872
1781373600,63933.39,64259.01,63933.39,64124.32,269.02636268
1781377200,64124.32,64300,64112.63,64268.92,210.5751728
1781380800,64264.51,64267.76,64192.21,64254,133.65704156
1781384400,64254.97,64727.27,64189.19,64438.02,244.24554673
1781388000,64438.01,64535.68,64350,64426.58,199.24971243
1781391600,64426.62,64571.1,64357.09,64429.99,241.72842882
1781395200,64424.98,64558.23,64345.5,64532.28,96.92280599
1781398800,64532.28,64682,64474.75,64545.59,120.04048895
1781402400,64545.58,64609.43,64448.8,64456.28,140.57790429
1781406000,64456.28,64517.37,64427.38,64513.58,92.53871076
1781409600,64513.59,64536.58,64296.94,64307.56,119.65642208
1781413200,64310.39,64390.15,64261.4,64334,236.17717915
1781416800,64334.23,64457.25,64211.67,64258.25,106.18771316
1781420400,64258.24,64412.48,64190,64396.52,77.79260902
1781424000,64396.53,64496.95,64350.34,64422.06,108.36895373
1781427600,64422.07,64580.63,64279.5,64577.99,108.38011496
1781431200,64577.99,64627.34,64455.94,64486.44,47.61449459
1781434800,64486.45,64610,64420.84,64513.83,171.58734002
1781438400,64513.84,64530.08,64257.98,64294.22,151.75345367
1781442000,64294.22,64365.15,64212.39,64285.06,184.13785619
1781445600,64285.64,64312.29,63829.65,63950.24,243.27180123
1781449200,63948.81,64112.49,63943.24,63986.18,109.26062099
1781452800,63986.19,64179.09,63893.01,63905.28,131.79067047
1781456400,63905.28,63988.52,63652.97,63696.58,175.65565079
1781460000,63696.58,63779.41,63640,63775.71,100.58148432
1781463600,63775.7,63822.29,63694.01,63768.28,76.06682847
1781467200,63768.27,64062.23,63750,63971.99,113.70760481
1781470800,63971.99,65608,63965.98,65280.67,1022.40950295
1781474400,65280.67,65526.98,64908.36,65381.84,546.69664719
1781478000,65381.85,65764.16,65222,65706.62,438.03427616
1781481600,65704.23,65882.25,65439.84,65590,397.13214121
1781485200,65590,65698.4,65302.08,65484.45,237.99608684
1781488800,65484.44,65740.86,65375.5,65427.46,181.53652239
1781492400,65427.47,65960,65387.88,65894.03,317.34321476
1781496000,65894.03,65894.04,65594.34,65604.96,139.60787766
1781499600,65604.97,65837.43,65574.36,65825.05,135.04758959
1781503200,65825.05,65923.63,65717.55,65770.83,149.21500757
1781506800,65770.83,65970.26,65581.02,65633.83,148.71953299
1781510400,65633.83,65760.83,65576.99,65614.81,135.28811931
1781514000,65614.81,65752.33,65464.2,65550.46,231.93992594
1781517600,65550.45,65931.14,65535.54,65879.95,180.59702578
1781521200,65879.95,66348.4,65797.49,66190.01,447.26641257
1781524800,66190,66575.56,66058.06,66527.51,496.36643664
1781528400,66533.31,66908,66343.76,66394.34,864.30547053
1781532000,66394.34,66640.74,66240.54,66543.2,466.26735787
1781535600,66543.2,67264,66533.7,67252.01,660.92093637
1781539200,67252,67255.54,67048.02,67123.03,697.23714037
1781542800,67123.04,67123.04,66645.95,66813.93,460.80087042
1781546400,66813.97,66914.47,66678.84,66734.81,320.42800761
1781550000,66734.8,66867.9,66322.6,66577.42,682.07691227
1781553600,66582.95,66657.26,66453,66487.44,162.40754832
1781557200,66487.44,66531.55,66289.68,66335.42,202.01332794
1781560800,66335.44,66438.36,66053.75,66155.99,213.79739526
1781564400,66156,66321.62,66075.16,66276.8,143.24993215
1781568000,66276.79,66424.92,66193.21,66211.09,141.71429405
1781571600,66211.07,66381.03,66203.34,66304.16,118.3269802
1781575200,66304.17,66329.4,65650,65704.98,237.72944351
1781578800,65704.97,66134.1,65607.54,66111.75,181.27211458
1781582400,66111.76,66237.69,65761.91,65800,148.90204307
1781586000,65800.01,66129.24,65800.01,66020.16,130.14179398
1781589600,66020.15,66522.4,66020.15,66408.46,146.06751507
1781593200,66408.46,66490.39,66263.24,66334.18,117.3878883
1781596800,66334.19,66944,66295.93,66858.7,228.50576185
1781600400,66855.23,66885.68,66425.1,66461.65,142.15517488
1781604000,66461.65,66735.11,66434.99,66456.9,192.00837269
1781607600,66456.9,66597.99,66316.75,66440.49,117.07820919
1781611200,66440.49,66774.05,66312.66,66367.98,249.94735252
1781614800,66367.99,66417.43,65873.37,65985,456.61970404
1781618400,65989.47,66214.99,65300.03,65601.16,638.69172237
1781622000,65601.17,65951.72,65550,65807.01,436.89642454
1781625600,65807.97,65899.3,65636.9,65698.37,456.23209529
1781629200,65698.37,65959,65642.93,65917.35,297.7474004
1781632800,65917.36,66202.79,65735.5,65781.87,369.43935885
1781636400,65781.86,65781.86,65487.74,65622.49,727.62417845
1781640000,65618.89,65816.92,65523.9,65792.7,239.2156362
1781643600,65792.71,65882.44,65583.6,65703.71,310.08001313
1781647200,65703.71,65820.95,65607.22,65710.11,157.55951552
1781650800,65710.22,65766.45,65557.01,65616.64,106.47060285
1781654400,65616.64,65800,65616.64,65644.68,144.32148529
1781658000,65644.68,65899.3,65417.05,65870.61,221.82450832
1781661600,65870.61,66073.34,65720.24,65847.99,144.11905826
1781665200,65847.99,65848,65637.58,65794.05,140.53897252
1781668800,65794.06,65990.71,65727.11,65824.01,75.93714263
1781672400,65824,65922.43,65682.01,65768.1,102.53504647
1781676000,65768.11,65832.44,65511.01,65550.84,108.4370744
1781679600,65550.94,65649.2,65179.71,65463.42,319.25715843
1781683200,65463.42,65505.32,64773.81,64861.97,258.50760523
1781686800,64861.97,65017.98,64779.04,64849.92,98.76505252
1781690400,64849.93,64943.87,64698.44,64739.51,111.18788394
1781694000,64739.51,64820.82,64491.88,64749.51,390.06367961
1781697600,64749.52,65050.47,64529.74,64979.56,209.52653463
1781701200,64979.55,65318.63,64781.43,65219.59,385.92569442
1781704800,65219.59,65408.78,64710.76,65047.01,371.94720045
1781708400,65047.02,65802.01,64926.22,65696.96,353.1139802
1781712000,65696.96,66384.01,65661.98,65807.19,485.42700261
1781715600,65807.19,66144,65730.95,66055.58,292.23474685
1781719200,66054,66054,64754.35,65453.18,1013.16627591
1781722800,65454.8,65612.01,63985,64241.65,1369.0799133
1781726400,64241.65,64432,64101.52,64370.66,438.05479207
1781730000,64370.66,64400.44,64080.62,64196.47,224.71008804
1781733600,64196.48,64370.55,63851.02,64233.99,239.32765428
1781737200,64233.99,64470.99,64187.47,64446.04,146.18769672
1781740800,64446.05,64648.76,64395.99,64399.99,175.6400699
1781744400,64399.99,64752.51,64399.99,64488.05,185.72427379
1781748000,64488.06,64714.51,64417.11,64617.61,96.29691715
1781751600,64617.61,64617.61,64191.85,64215.05,106.55823723
1781755200,64215.05,64276.83,63757.07,63809.28,337.50417759
1781758800,63806.07,63953.99,63619.96,63920.54,167.47687702
1781762400,63920.53,64057.92,63775.98,64011.38,237.2512435
1781766000,64019.43,64448.79,63940,64438.53,205.51933544
1781769600,64438.54,64586.15,64312.47,64336.01,191.85282779
1781773200,64336.03,64424.51,64132,64144.89,63.38730234
1781776800,64144.89,64166.46,63853.69,64024,195.73908037
1781780400,64024,64142.73,63816.1,63901.92,215.53483771
1781784000,63901.93,64340.09,63853.68,64309.22,298.85495148
1781787600,64309.22,64382.31,63721,63906.47,389.81526286
1781791200,63906.48,64118.98,63510,63732.62,438.37214494
1781794800,63730.42,63745.13,62212.88,62290.58,1311.25542663
1781798400,62283.58,62736,62265.78,62603.71,582.00072362
1781802000,62605.56,62654.77,62159.76,62512.66,533.86117467
1781805600,62512.67,62880.94,62486.88,62618.64,444.9521128
1781809200,62618.64,62931.99,62540.56,62872.8,348.32464011
1781812800,62872.01,63205.11,62871.41,63012.28,328.70926453
1781816400,63012.28,63052.52,62788.98,62889.73,175.5892382
1781820000,62889.73,62926.33,62671.8,62815.7,320.58688201
1781823600,62815.69,62917.02,62683.86,62879.01,124.67995298
1781827200,62879.01,63021.53,62772.3,62949.87,111.57213134
1781830800,62949.87,63030.55,62774.8,62951.98,124.66989752
1781834400,62951.98,63045.2,62816.01,62930,114.98444002
1781838000,62929.99,62962.78,62303.37,62702.08,343.95391155
1781841600,62702.07,62852.76,62346.18,62390.39,198.77180229
1781845200,62391.98,62681.39,62389,62675.81,99.53767174
1781848800,62675.82,62855,62661.99,62829.32,83.22228815
1781852400,62829.33,62856.47,62433.01,62561.21,178.08934282
1781856000,62561.21,62716,62456.7,62537.18,86.45546251
1781859600,62539.34,62587.08,62246.24,62317.11,178.04069928
1781863200,62317.12,62535,62313.38,62466.31,115.7720798
1781866800,62466.31,62626.7,62384.25,62570.52,107.48776814
1781870400,62570.52,62808.74,62288.5,62765.91,173.84930554
1781874000,62765.91,63341.21,62604.33,63147.18,261.98890129
1781877600,63147.04,63351.3,62950,63145.39,180.16007573
1781881200,63145.39,63226.2,62958.3,63150.22,125.43469929
1781884800,63153.12,63325.07,62868.16,62909.99,241.51656219
1781888400,62910,63167.85,62807.41,63135.45,169.82355951
1781892000,63135.45,63143.07,62923.92,63049.55,108.08702299
1781895600,63049.54,63081.42,62874.4,62969.39,107.15697558
1781899200,62969.4,63216.45,62895.15,63188.75,100.91782896
1781902800,63188.75,63221.56,62988.5,63015.11,89.61639374
1781906400,63015.11,63313.18,62989,63256.94,113.18061391
1781910000,63256.95,63595.93,63207.92,63475.2,177.95920271
1781913600,63475.08,63718.8,63406.8,63464,221.78285991
1781917200,63465.13,63560,63347,63524.86,117.7408731
1781920800,63524.87,63524.87,63269.55,63279.62,176.33076314
1781924400,63279.63,63457.15,63250,63418.16,165.62262696
1781928000,63418.16,63548.55,63336.35,63522.37,127.06133083
1781931600,63522.37,63840,63476.01,63613.05,150.02339569
1781935200,63613.04,63700,63572.85,63678.42,61.79699494
1781938800,63678.42,63738.18,63535.3,63593.09,74.82090353
1781942400,63593.1,63606.92,63323.7,63358.49,90.36873999
1781946000,63358.49,63726.75,63354.17,63667.07,170.95448818
1781949600,63667.08,63710.55,63524.77,63609.6,152.2199076
1781953200,63609.59,63734.85,63549.76,63617.41,131.4988589
1781956800,63617.41,63726.74,63482.01,63594.45,131.28204737
1781960400,63594.45,63594.45,63214.96,63336.34,141.42651111
1781964000,63334.05,64080,63131.38,63881.93,402.94756667
1781967600,63881.94,64312.73,63776.63,64086.07,284.97496905
1781971200,64091.25,64103.39,63840.15,63967.89,224.192026
1781974800,63964.49,63970.09,63670.01,63751.18,243.18493672
1781978400,63751.18,63862.08,63705.37,63734.81,96.73804131
1781982000,63734.8,63900,63718.01,63867.36,147.12342892
1781985600,63867.37,63907.6,63777.15,63858.68,192.68172577
1781989200,63858.67,64017.16,63840.59,63937.01,142.50760949
1781992800,63937.01,64279.63,63899.99,64196.99,132.34777815
1781996400,64196.99,64265.4,64172.25,64222.99,86.73575282
1782000000,64223,64248,64158.78,64212.8,177.37166998
1782003600,64212.81,64241.53,64120,64150.01,155.052302
1782007200,64154.97,64194,64140.07,64157.98,112.16190047
1782010800,64157.98,64397.1,64146.06,64339.42,122.83232849
1782014400,64342.97,64508.4,64173.86,64199.05,118.63913665
1782018000,64199.05,64286.6,64141.1,64178.01,57.76702706
1782021600,64178.01,64243.98,64112,64219.96,35.45164874
1782025200,64219.97,64220.13,64089.7,64102.01,58.573187
1782028800,64109.72,64147.95,63820.91,63935.35,167.31226614
1782032400,63935.36,64169.36,63880.65,64126,72.42202891
1782036000,64126.01,64331.82,64109.74,64286.71,110.94338429
1782039600,64288.65,64398.98,64025.94,64095.3,132.86558434
1782043200,64095.29,64153.45,63872.56,64107.67,122.40929439
1782046800,64107.67,64107.67,63932.45,64068.7,72.38379718
1782050400,64068.69,64075.05,63920.93,64061.29,100.00951489
1782054000,64061.29,64273.5,64030.85,64143.98,116.33373574
1782057600,64143.99,64172.24,63961.6,64065.58,166.14613494
1782061200,64065.58,64140,63986.99,64065.3,97.23658006
1782064800,64065.31,64159.98,63866.94,64140,150.36707997
1782068400,64130.53,64220.85,64082.12,64119.97,139.35914126
1782072000,64119.98,64192.5,63620.43,63770.33,274.79926582
1782075600,63770.24,63882.01,63427.05,63724,373.56831578
1782079200,63721.49,63781.71,63490.01,63724.92,392.4388237
1782082800,63724.91,63724.91,63171.19,63235.63,414.7659965
1782086400,63235.63,64010.24,63235.61,63811.8,439.22299675
1782090000,63811.81,64733,63767.25,64524.01,444.22389396
1782093600,64522.59,64590.01,64164.15,64176.94,133.13367317
1782097200,64176.93,64378.8,63823.47,63886.56,238.48806502
1782100800,63886.56,64034.55,63783.87,64012.15,132.94310951
1782104400,64012.15,64261.21,64002.12,64164.81,140.18086318
1782108000,64164.81,64245.14,63863.92,63910.01,148.39695016
1782111600,63910.01,64314.96,63884.7,64131.4,109.73972571
1782115200,64131.4,64270.08,63959.99,64089.6,127.49059605
1782118800,64089.6,64181.75,63978.26,64070.41,52.36647801
1782122400,64070.41,64204.68,64002.01,64066.37,64.74965641
1782126000,64066.37,64699.99,64025.01,64583.24,403.47199302
1782129600,64583.24,65150,64501.99,65077.58,650.98063957
1782133200,65077.59,65518.07,64869.97,65511.99,787.52974632
1782136800,65511.99,65553.39,64756.16,64900.01,674.33535986
1782140400,64901.11,65075.98,64675.53,64764.02,515.84664931
1782144000,64765.38,64788.46,64432.98,64641.09,660.80205586
1782147600,64641.09,64692.48,64315,64529.2,373.85649033
1782151200,64529.21,64665.98,64234.95,64268.67,349.81837547
1782154800,64268.68,64434.74,64187.25,64408.02,425.63264842
1782158400,64401.49,64603.78,64288,64359.17,245.54912204
1782162000,64359.03,64417.85,64076.44,64246.41,261.98754757
1782165600,64246.41,64327.63,63726.78,63889.99,352.68777941
1782169200,63889.99,63980.32,63798.76,63950.61,210.69296299
1782172800,63950.61,64086.74,63755,64080.59,182.51748585
1782176400,64080.59,64211.95,63819.69,64078.72,208.92727314
1782180000,64078.72,64198.97,63966.08,64122.72,115.32116317
1782183600,64122.72,64125.29,63884.2,63987.82,160.0790947
1782187200,63987.83,64017.96,63524.78,63541.99,223.18683988
1782190800,63541.99,63654.99,63276.33,63321.01,237.04853797
1782194400,63321,63321,62500,62863.9,395.69068326
1782198000,62864.27,63019.3,62787.72,62805.5,170.49805349
1782201600,62805.51,62869.59,61862.27,62308.15,551.09874948
1782205200,62308.16,62437.79,62267.96,62298,165.66308618
1782208800,62298.01,62500.01,62158.31,62237.25,213.62120642
1782212400,62237.26,62561.25,62234.05,62432.78,251.65995919
